frame,numero_pers,distance_x,distance_y,distance_z
152,7,-164.16528499999998,-1193.2497,0
152,8,-691.4634000000001,-1505.09485,0
152,9,-236.753745,-1172.72125,0
152,10,-315.476865,-1167.71515,0
152,11,-417.93915,-1025.68477,0
152,12,-370.571105,-34.066785499999995,0
152,13,-690.069335,-1160.72365,0
153,0,83.98637,341.3208,0
153,1,352.29271,-112.035123,0
153,2,-34.784896,-501.965765,0
153,3,125.81419249999999,-1204.1862999999998,0
153,4,325.487595,-1124.69765,0
153,5,194.682235,-1161.99395,0
153,6,261.32896500000004,-1208.5848,0
153,7,-164.545555,-1194.5403000000001,0
153,8,-691.46997,-1505.1210999999998,0
153,9,-238.04953999999998,-1182.6628999999998,0
153,10,-315.22136,-1168.74045,0
153,11,-417.869065,-1027.8200000000002,0
153,12,-370.533345,-33.2505965,0
153,13,-690.54277,-1164.4160000000002,0
154,0,83.910275,339.869185,0
154,1,352.192795,-112.160215,0
154,2,-28.909445,-514.7882999999999,0
154,3,125.8135725,-1204.2292,0
154,4,325.627385,-1124.91685,0
154,5,194.640795,-1161.6921499999999,0
154,6,261.35883,-1208.80455,0
154,7,-164.25385,-1195.72615,0
154,8,-691.339915,-1504.38985,0
154,9,-240.68787500000002,-1197.3062,0
154,10,-307.85659499999997,-1169.338,0
154,11,-417.87447,-1027.4906,0
154,12,-370.82379000000003,-32.701043999999996,0
154,13,-690.770505,-1167.28735,0
155,0,83.2407205,338.738605,0
155,1,352.10294999999996,-112.930295,0
155,2,-20.3443335,-526.79322,0
155,3,125.816055,-1204.10565,0
155,4,325.62708499999997,-1124.7765,0
155,5,194.655795,-1161.6522,0
155,6,261.41112499999997,-1208.31695,0
155,7,-164.328505,-1194.4214000000002,0
155,8,-691.4545499999999,-1505.42775,0
155,9,-242.516615,-1208.2938,0
155,10,-307.51391,-1167.06485,0
155,11,-417.423855,-1024.177535,0
155,12,-371.11744,-32.7711985,0
155,13,-690.54526,-1164.7518,0
156,0,82.36386,339.61224000000004,0
156,1,352.047735,-112.44118,0
156,2,-13.684460000000001,-537.0976,0
156,3,125.80715000000001,-1204.19055,0
156,4,325.59244,-1124.5345,0
156,5,194.65675,-1161.76105,0
156,6,261.346065,-1208.6300999999999,0
156,7,-164.04254500000002,-1192.7395,0
156,8,-691.13608,-1504.7858999999999,0
156,9,-246.40617000000003,-1207.74685,0
156,10,-307.187835,-1167.37575,0
156,11,-419.511995,-1044.1884,0
156,12,-370.289825,-33.1602195,0
156,13,-690.6587850000001,-1165.4239499999999,0
157,0,81.3902575,342.20659,0
157,1,352.14725,-111.7171275,0
157,2,-6.51175575,-548.29852,0
157,3,125.783805,-1204.1061,0
157,4,325.59646999999995,-1124.5744,0
157,5,194.66140000000001,-1161.774,0
157,6,261.447995,-1208.8041,0
157,7,-163.915485,-1193.40125,0
157,8,-691.385,-1505.71435,0
157,9,-250.103075,-1207.3988,0
157,10,-322.72012,-1170.9908,0
157,11,-422.71270000000004,-1071.29725,0
157,12,-370.91382,-33.6744315,0
157,13,-690.0672,-1160.5929,0
158,0,80.614865,342.294115,0
158,1,352.302855,-112.33895000000001,0
158,2,0.9447485000000002,-550.4972250000001,0
158,3,125.76953,-1204.0529999999999,0
158,4,325.58876,-1124.5248,0
158,5,194.66933,-1161.7458000000001,0
158,6,261.34175,-1208.72805,0
158,7,-169.21900499999998,-1194.68865,0
158,8,-691.253965,-1504.95605,0
158,9,-247.14821999999998,-1202.9594499999998,0
158,10,-308.117845,-1170.3596499999999,0
158,11,-420.83513,-1054.8883500000002,0
158,12,-371.533495,-33.6816635,0
158,13,-690.077265,-1157.76825,0
159,0,79.25639,343.43390999999997,0
159,1,352.24210000000005,-111.904898,0
159,2,9.6171835,-564.258145,0
159,3,125.883825,-1203.9556,0
159,4,325.6426,-1123.8400000000001,0
159,5,194.65422,-1161.92145,0
159,6,261.45145,-1208.7987,0
159,7,-169.21348,-1193.7953499999999,0
159,8,-691.434215,-1505.2730999999999,0
159,9,-242.93392,-1204.0557,0
159,10,-307.831145,-1172.01975,0
159,11,-420.89476,-1054.7237,0
159,12,-371.090425,-34.57688,0
159,13,-689.7311649999999,-1154.4279000000001,0
160,0,77.163834,341.58867,0
160,1,352.107685,-111.796775,0
160,2,17.6714435,-579.737985,0
160,3,125.774395,-1204.1266,0
160,4,325.55827,-1124.1336000000001,0
160,5,194.668035,-1161.6161,0
160,6,261.331525,-1208.62355,0
160,7,-161.781795,-1192.9506999999999,0
160,8,-691.4765,-1505.4551000000001,0
160,9,-242.06380000000001,-1201.7435500000001,0
160,10,-307.80759,-1171.9325,0
160,11,-421.123965,-1057.6885499999999,0
160,12,-371.77931,-34.2047975,0
160,13,-690.2498,-1157.56775,0
161,0,74.9115185,338.444385,0
161,1,352.228985,-111.80395,0
161,2,24.30984158,-587.8431,0
161,3,125.72709699999999,-1203.88105,0
161,4,325.654625,-1123.9974,0
161,5,194.795545,-1162.036,0
161,6,261.28215,-1208.36455,0
161,7,-161.657715,-1194.3766,0
161,8,-691.543475,-1505.49885,0
161,9,-240.4624,-1202.4605999999999,0
161,10,-308.47096,-1174.0327499999999,0
161,11,-422.162555,-1064.94025,0
161,12,-372.49645999999996,-33.381105,0
161,13,-690.22885,-1157.3652000000002,0
162,0,72.178222,336.57268,0
162,1,352.112,-111.723503,0
162,2,29.6841142,-594.4119149999999,0
162,3,125.7135825,-1203.70175,0
162,4,325.58936,-1124.6895,0
162,5,194.790885,-1162.2024999999999,0
162,6,261.31707,-1208.559,0
162,7,-161.764815,-1193.74955,0
162,8,-691.237475,-1504.4658,0
162,9,-240.86324000000002,-1201.90525,0
162,10,-308.04425000000003,-1172.0139,0
162,11,-422.378965,-1063.20545,0
162,12,-371.937235,-33.652355,0
162,13,-692.0307,-1172.97395,0
163,0,69.040268,337.880365,0
163,1,351.99543500000004,-111.789995,0
163,2,35.901875000000004,-599.2500749999999,0
163,3,125.68585999999999,-1203.38105,0
163,4,325.473315,-1124.74105,0
163,5,194.67161,-1162.2001,0
163,6,261.33513,-1208.66495,0
163,7,-161.77114999999998,-1192.3602,0
163,8,-691.22143,-1505.09935,0
163,9,-249.12024000000002,-1201.31295,0
163,10,-292.74995,-1170.3632499999999,0
163,11,-421.048905,-1051.38065,0
163,12,-371.385815,-34.724868,0
163,13,-691.55115,-1170.9144999999999,0
